,koi_pdisposition,koi_impact,koi_duration,koi_depth,koi_ror,koi_srho,koi_prad,koi_teq,koi_insol,koi_dor,koi_num_transits,koi_steff,koi_slogg,koi_srad,koi_smass
3012,1,0.029,5.583,49.8,0.006462999999999999,0.56886,0.99,1000.0,236.35,15.85,113.0,6336.0,4.266,1.403,1.324
3013,1,0.976,2.484,129.7,0.014627000000000001,0.04765,1.46,1098.0,344.61,3.15,370.0,5372.0,4.434,0.916,0.832
3014,1,0.898,2.0004,743.2,0.030148,0.87234,2.52,810.0,101.72,12.36,170.0,5299.0,4.5969999999999995,0.766,0.856
3015,1,0.014,3.2005,244.0,0.014084000000000001,0.66343,2.04,1513.0,1237.66,5.928,552.0,5573.0,4.177,1.329,0.968
3016,1,0.625,3.8428,725.5,0.025697,0.79747,2.76,803.0,98.34,16.08,134.0,5475.0,4.43,0.982,0.947
3017,1,0.794,4.9416,582.9,0.024557,0.40276,2.63,623.0,35.69,21.2,62.0,5475.0,4.43,0.982,0.947
3018,1,0.093,5.887,368.3,0.017647,15.78651,2.15,287.0,1.59,483.0,3.0,6315.0,4.407,1.116,1.161
3019,1,0.732,3.343,116.9,0.010681999999999999,0.49973,1.15,926.0,173.79,10.34,195.0,5475.0,4.43,0.982,0.947
3020,1,0.644,1.9941,757.4,0.026507999999999997,2.0340599999999998,2.33,1046.0,283.28,11.42,357.0,5617.0,4.574,0.806,0.897
3021,1,0.645,3.9264,821.3,0.027519,3.34651,2.6,458.0,10.44,73.0,31.0,5402.0,4.452,0.865,0.774
3022,1,0.853,2.1446,1030.7,0.033596,0.90764,3.77,1103.0,349.4,11.0,252.0,6099.0,4.456,1.028,1.098
3023,1,0.033,2.7734,2908.3,0.048052,1.83916,4.48,970.0,209.11,11.645,264.0,5234.0,4.542,0.854,0.927
3024,0,0.579,3.33,164.3,0.012195000000000001,1.2163,1.29,897.0,152.86,17.69,112.0,6052.0,4.456,0.967,0.974
3025,1,0.75,12.2726,13889.0,0.11788399999999999,0.85283,10.99,224.0,0.59,169.35,5.0,5234.0,4.542,0.854,0.927
3026,0,0.75,8.7941,19373.0,0.138957,0.17462,12.34,585.0,27.79,16.602,61.0,5681.0,4.566,0.813,0.888
3027,0,0.754,1.8575,543.7,0.023203,0.9940399999999999,3.23,1697.0,1956.29,6.37,605.0,6521.0,4.352,1.276,1.334
3028,0,0.1897,2.88,93.3,0.00892,3.05288,1.24,1070.0,309.5,23.34,385.00676798860127,6517.0,4.349,1.278,1.332
3029,1,0.102,2.4455,447.2,0.01871,2.64546,1.41,807.0,99.9,13.923,298.0,4799.0,4.631,0.692,0.776
3030,0,0.943,4.314,114.3,0.012440000000000001,1.3337,1.25,272.0,1.29,164.7,6.0,5640.0,4.492,0.921,0.962
3031,1,0.75,3.7236,941.1,0.030636,0.9346200000000001,2.48,546.0,20.98,23.44,84.0,4900.0,4.602,0.741,0.806
3032,1,0.216,16.1784,19046.0,0.122698,2.85277,9.27,129.0,0.07,557.3,3.0,4799.0,4.631,0.692,0.776
3033,1,0.189,1.9359,428.9,0.018704,3.20543,1.56,1075.0,315.95,10.82,375.0,5299.0,4.5969999999999995,0.766,0.856
3034,1,0.316,4.5973,1146.5,0.031249000000000002,0.48383000000000004,3.46,1056.0,293.93,9.57,181.0,6050.0,4.45,1.013,1.05
3035,1,0.875,8.358,1183.2,0.037029,0.20196,4.71,436.0,8.55,41.3,11.0,5460.0,4.263,1.165,0.907
3036,1,0.614,2.554,467.5,0.020656,0.78777,2.53,1367.0,824.92,6.92,380.0,5831.0,4.359,1.121,1.047
3037,1,0.89,5.89,636.0,0.027013,0.11832999999999999,2.97,706.0,58.63,14.12,62.0,6191.0,4.438,1.007,1.01
3038,0,0.735105477665469,7.27,23791.335898271933,0.28364628616454785,9.164413809369266,102.89177806760141,1085.3858276274318,7745.737022611685,76.73633334039822,385.00676798860127,5706.8232800782525,4.310156613411579,1.7287115530920585,1.0237061189001175
3039,1,0.025,4.0369,541.4,0.02126,2.15415,2.11,713.0,60.96,30.49,86.0,5941.0,4.519,0.911,1.001
3040,1,0.66,3.638,851.8,0.028141000000000003,1.20628,2.41,641.0,39.97,23.2,74.0,5258.0,4.513,0.785,0.731
3041,1,0.178,2.8431,660.9,0.022638,3.88394,1.92,620.0,34.93,28.03,129.0,4646.0,4.539,0.778,0.764
3042,1,0.031,6.66405,5612.8,0.068705,0.77681,9.99,785.0,89.61,27.368,30.0,6181.0,4.234,1.331,1.106
3043,1,0.243,3.6949,438.0,0.01914,1.84855,3.04,979.0,216.55,23.31,93.0,5876.0,4.151,1.456,1.093
3044,1,0.649,5.5484,1564.3,0.038064,0.5404800000000001,4.04,657.0,44.11,22.9,67.0,5688.0,4.415,0.971,0.895
3045,1,0.4948,17.489,8709.6,0.086844,1.3346,7.89,177.0,0.23,395.0,385.00676798860127,5937.0,4.559,0.832,0.916
3046,1,0.811,4.378,44490.0,0.22639299999999998,15.63928,21.48,276.0,1.36,320.8,6.0,5457.0,4.548,0.869,0.974
3047,0,0.415,4.718,208.4,0.013447,1.10591,1.42,727.0,65.92,26.08,54.0,6052.0,4.456,0.967,0.974
3048,1,0.891,1.8215,31083.0,0.219737,12.80377,16.84,575.0,25.77,55.4,83.0,5119.0,4.575,0.702,0.675
3049,1,0.886,2.4999,1007.4,0.03417,0.49126000000000003,2.01,562.0,23.5,9.7,224.0,3984.0,4.72,0.539,0.557
3050,1,0.022,1.796,190.4,0.012545,1.31582,1.43,1980.0,3630.32,3.6539800000000002,1245.0,5676.0,4.3469999999999995,1.044,0.884
3051,1,0.077,2.8826,417.9,0.018065,2.7317400000000003,1.37,678.0,49.89,19.934,171.0,4799.0,4.631,0.692,0.776
3052,1,0.568,3.369,246.4,0.014698,2.8563099999999997,1.11,473.0,11.82,41.6,53.0,4799.0,4.631,0.692,0.776
3053,0,1.197,3.73,345.4,0.215459,0.011170000000000001,24.12,1166.0,437.35,2.34,289.0,6191.0,4.454,1.025,1.088
3054,1,0.041,6.6436,942.0,0.027392000000000003,0.93119,2.9,541.0,20.31,35.31,36.0,5275.0,4.397,0.969,0.855
3055,0,1.195,2.5363,427.5,0.21609699999999998,0.028,19.44,1181.0,459.47,2.32,459.0,5786.0,4.558,0.824,0.895
3056,1,0.68,4.0251,1130.8,0.032548,1.56084,1.7,314.0,2.3,37.9,42.0,3787.0,4.775,0.477,0.496
3057,0,1.27,3.1644,5623.8,0.36304699999999995,0.83065,33.1,562.0,23.68,30.7,51.0,5532.0,4.488,0.835,0.782
3058,1,0.115,3.4098,633.0,0.022774000000000003,3.04887,2.06,678.0,49.89,31.08,96.0,5569.0,4.566,0.829,0.928
3059,1,0.021,3.98235,727.8,0.02447,0.46728000000000003,4.13,1515.0,1244.44,6.3422,335.0,5795.0,4.101,1.545,1.097
3060,1,0.622,4.2386,111.8,0.010131999999999999,0.45775,1.58,1117.0,368.36,11.7,131.0,6181.0,4.22,1.424,1.231
3061,1,0.917,6.763,687.4,0.02918,0.11656,3.28,540.0,20.05,22.1,32.0,5735.0,4.356,1.028,0.875
3062,1,0.967,4.261,223.2,0.018175999999999998,0.05026,2.04,781.0,88.04,7.98,96.0,5735.0,4.356,1.028,0.875
3063,1,0.002,7.309,553.7,0.0212,1.21535,3.33,562.0,23.57,56.38,26.0,5565.0,4.117,1.439,0.989
3064,1,0.019,3.1516,777.5,0.025018000000000002,2.41247,2.15,751.0,75.09,20.647,164.0,5320.0,4.5889999999999995,0.786,0.882
3065,0,0.472,63.196,8772.9,0.087107,0.00159,5.01,280.0,1.46,5.911,25.0,4040.0,4.7139999999999995,0.527,0.525
3066,1,0.386,3.896,472.7,0.019891,4.09059,1.71,469.0,11.42,63.1,36.0,5320.0,4.5889999999999995,0.786,0.882
3067,1,0.749,2.6772,586.1,0.02404,0.97267,2.48,999.0,234.98,12.89,164.0,6092.0,4.496,0.943,1.016
3068,1,0.496,3.1569,383.7,0.0183,0.6865100000000001,2.39,1296.0,666.88,7.77,303.0,5762.0,4.283,1.196,1.001
3069,1,0.682,3.1592,1078.1,0.031827,6.534730000000001,1.87,271.0,1.28,98.6,23.0,3984.0,4.72,0.539,0.557
3070,1,0.116,2.19877,2343.5,0.043475,1.70324,4.45,1346.0,778.26,6.881,702.0,5400.0,4.463,0.937,0.931
3071,1,0.705,3.793,37.1,0.005961999999999999,1.1799,0.85,806.0,99.53,29.8,48.0,6099.0,4.1930000000000005,1.308,0.974
3072,1,0.014,3.9879,924.7,0.027043,2.29229,2.35,588.0,28.32,31.3,86.0,5097.0,4.553999999999999,0.797,0.829
3073,1,0.817,1.6519,741.6,0.028304000000000003,2.2835099999999997,2.46,867.0,133.55,14.4,258.0,5097.0,4.553999999999999,0.797,0.829
3074,0,1.216,5.269,865.2,0.247336,0.03773,30.74,670.0,47.63,12.3,44.0,6284.0,4.349,1.138,1.051
3075,0,0.979,3.4587,744.4,0.037977,0.04488,3.35,953.0,194.68,3.8,282.0,5470.0,4.5280000000000005,0.809,0.805
3076,1,0.856,1.6325,437.3,0.022557,0.5879300000000001,4.47,1774.0,2342.49,4.33,832.0,4868.0,3.9019999999999997,1.816,0.959
3077,1,0.142,5.261,26.8,0.0047350000000000005,0.5460699999999999,0.68,1012.0,247.86,13.812,134.0,6175.0,4.2989999999999995,1.307,1.244
3078,1,0.005,5.0036,585.7,0.022022999999999997,0.9493799999999999,2.94,862.0,130.35,20.59499,84.0,5946.0,4.309,1.223,1.113
3079,1,0.747,3.1818,275.9,0.016562999999999998,0.89031,1.34,634.0,38.13,17.1,126.0,4900.0,4.602,0.741,0.806
3080,1,0.177,3.504,179.0,0.012217,0.86387,1.63,1240.0,559.22,9.63,230.0,5946.0,4.309,1.223,1.113
3081,1,0.652,2.0289,747.2,0.026295999999999996,2.17302,2.46,937.0,182.7,12.86,307.0,5041.0,4.479,0.857,0.807
3082,1,0.454,1.91,305.7,0.016057,2.86669,1.5,1041.0,277.64,11.43,405.0,5041.0,4.479,0.857,0.807
3083,1,0.127,5.982,65.8,0.00746,0.26816,1.9,1499.0,1193.45,8.662,187.0,6337.0,3.8930000000000002,2.335,1.556
3084,0,1.202,5.133,423.4,0.22258699999999998,0.007090000000000001,25.59,1253.0,583.52,1.74,358.0,6161.0,4.454,1.053,1.15
3085,0,0.334,1.9719,186.9,0.012475,1.08933,1.07,1488.0,1153.1,4.094,614.0,5354.0,4.587,0.788,0.884
3086,1,0.488,6.4415,858.5,0.027514999999999998,0.4832,3.28,729.0,66.83,22.19,65.0,6246.0,4.433,1.092,1.18
3087,1,0.137,5.972,610.9,0.022503,2.0886099999999996,3.58,595.0,29.58,65.71,23.0,5876.0,4.151,1.456,1.093
3088,0,0.319,1.81,105.9,0.009462,3.7521,0.89,1170.0,443.12,12.11,448.0,5718.0,4.5489999999999995,0.863,0.96
3089,1,0.491,1.71,80.7,0.008399,0.7778,0.93,2162.0,5161.1,2.426,2040.0,5714.0,4.428,1.015,1.007
3090,1,0.046,4.9641,549.3,0.021483000000000002,2.91278,2.37,568.0,24.54,62.43,35.0,6072.0,4.4110000000000005,1.01,0.96
3091,1,0.851,3.4423,638.7,0.026397000000000004,0.39341,2.82,860.0,129.18,12.76,133.0,6004.0,4.484,0.977,1.061
3092,1,0.849,7.106,1265.0,0.037092,0.44872,3.96,413.0,6.86,57.9,13.0,6004.0,4.484,0.977,1.061
3093,1,0.18,4.4673,461.0,0.019582,1.29576,2.17,779.0,87.1,23.24,99.0,5767.0,4.388999999999999,1.014,0.918
3094,1,0.184,2.2139,182.4,0.012334999999999999,1.34889,1.37,1546.0,1345.92,5.981,740.0,5767.0,4.388999999999999,1.014,0.918
3095,1,0.032,1.299,54.2,0.006490999999999999,6.873760000000001,1.24,1689.0,1924.75,10.35,734.0,4854.0,3.9389999999999996,1.749,0.97
3096,1,0.812,2.245,190.7,0.014129,1.18245,1.56,969.0,208.92,14.56,157.0,5767.0,4.388999999999999,1.014,0.918
3097,1,0.336,4.9274,758.3,0.025461,1.04054,2.22,664.0,45.87,24.37,85.0,5837.0,4.577,0.798,0.887
3098,1,0.012,4.2064,492.2,0.020002000000000002,1.41103,2.08,766.0,81.46,21.723,113.0,5550.0,4.431,0.953,0.894
3099,0,0.6469,2.972,160.1,0.012216,1.31646,1.32,945.0,188.16,17.35,385.00676798860127,6250.0,4.4719999999999995,0.986,1.052
3100,1,0.8,2.4656,411.7,0.020759,1.39334,1.9,730.0,67.06,19.02,110.0,5288.0,4.541,0.836,0.884
3101,1,0.172,2.3982,1480.1,0.03487,4.588480000000001,2.16,547.0,21.17,22.94,152.0,4041.0,4.697,0.567,0.584
3102,1,0.023,2.3569,1491.3,0.034894999999999995,6.7973300000000005,2.16,495.0,14.2,31.94,106.0,4041.0,4.697,0.567,0.584
3103,1,0.032,1.8732,539.0,0.020999,4.20279,1.3,722.0,64.09,12.8,326.0,4041.0,4.697,0.567,0.584
3104,1,0.154,2.0271,565.5,0.021552,4.8522,1.33,629.0,36.9,17.69,189.0,4041.0,4.697,0.567,0.584
3105,1,0.888,5.2498,433.3,0.022271,0.07656,2.66,935.0,180.36,7.31,135.0,6246.0,4.433,1.092,1.18
3106,1,0.04,4.4903,2105.7,0.040770999999999995,2.65236,3.95,535.0,19.39,44.775,56.0,5121.0,4.457,0.888,0.822
3107,1,0.075,4.0852,659.8,0.023429,2.80258,2.99,725.0,65.37,40.659,65.0,6008.0,4.35,1.168,1.117
3108,1,0.856,7.565,529.1,0.024234000000000002,1.00734,2.34,257.0,1.03,164.8,4.0,5516.0,4.446000000000001,0.886,0.799
3109,0,1.194,6.649,655.5,0.22287600000000002,0.00659,39.14,1022.0,258.09,3.33,133.0,5671.0,4.075,1.608,1.121
3110,1,0.482,4.374,597.5,0.022886,3.77814,2.44,499.0,14.69,80.5,25.0,6004.0,4.484,0.977,1.061
3111,0,0.735105477665469,3.43,23791.335898271933,0.28364628616454785,9.164413809369266,102.89177806760141,1085.3858276274318,7745.737022611685,76.73633334039822,385.00676798860127,5706.8232800782525,4.310156613411579,1.7287115530920585,1.0237061189001175
3112,1,0.025,1.3867,703.8,0.0239,5.7414,1.23,750.0,74.7,9.507,797.0,3669.0,4.787,0.47,0.494
3113,1,0.0,5.1126,633.0,0.022671,1.16924,3.56,815.0,104.37,26.455,77.0,5565.0,4.117,1.439,0.989
3114,1,0.005,5.2257,777.3,0.025563,0.66594,3.72,1012.0,247.48,15.639,57.0,6181.0,4.234,1.331,1.106
3115,1,0.271,2.4062,207.6,0.013112,1.19508,2.06,1648.0,1746.66,6.52,622.0,5565.0,4.117,1.439,0.989
3116,1,0.025,6.83,477.1,0.019806,1.2707600000000001,2.26,524.0,17.75,51.653,26.0,5676.0,4.3469999999999995,1.044,0.884
3117,0,0.735105477665469,6.59,23791.335898271933,0.28364628616454785,9.164413809369266,102.89177806760141,1085.3858276274318,7745.737022611685,76.73633334039822,385.00676798860127,5706.8232800782525,4.310156613411579,1.7287115530920585,1.0237061189001175
3118,1,0.855,2.7052,839.8,0.031103,1.36225,2.27,500.0,14.73,27.2,65.0,4621.0,4.605,0.668,0.656
3119,1,0.623,4.1502,807.8,0.027009,1.83329,1.97,418.0,7.21,42.9,34.0,4621.0,4.605,0.668,0.656
3120,0,1.292,2.9954,752.7,0.319275,0.03235,30.33,1126.0,381.17,3.04,266.0,5906.0,4.473,0.87,0.821
3121,1,0.078,2.6446,1155.9,0.030853,5.02511,1.68,447.0,9.41,30.115,128.0,3893.0,4.758,0.5,0.521
3122,1,0.011,4.6814,1708.7,0.037462999999999996,4.00084,2.05,275.0,1.35,73.79,31.0,3893.0,4.758,0.5,0.521
3123,1,0.026,1.1879,450.0,0.019263,5.317880000000001,1.19,1054.0,292.35,6.493,939.0,4041.0,4.697,0.567,0.584
3124,1,0.01,8.33,574.4,0.021703999999999998,0.38625,2.7,664.0,45.92,23.2414,53.0,5770.0,4.333,1.141,1.02
3125,0,0.123,3.421,256.9,0.01454,1.27532,1.38,937.0,182.47,13.304,178.0,5515.0,4.4430000000000005,0.867,0.76
3126,1,0.765,3.747,136.4,0.011753,1.27833,0.95,457.0,10.34,37.1,48.0,4900.0,4.602,0.741,0.806
3127,1,0.246,2.71,1468.6,0.033971,3.5322699999999996,2.28,558.0,22.86,23.28,126.0,4213.0,4.658,0.615,0.626
3128,0,1.151,4.7,147.7,0.162777,0.07472000000000001,28.58,2587.0,10637.41,1.169,1969.0,5671.0,4.075,1.608,1.121
3129,1,0.032,3.9734,607.0,0.022266,1.86936,2.3,743.0,71.85,25.592,78.0,5627.0,4.453,0.945,0.925
3130,1,0.066,3.3372,604.3,0.022173,2.80492,2.9,857.0,127.46,27.18,93.0,5576.0,4.257,1.198,0.945
3131,1,0.331,3.674,88.7,0.008773,1.0236100000000001,1.51,1305.0,687.21,13.76,143.0,6615.0,4.173,1.574,1.343
3132,1,0.663,2.2682,476.4,0.021092,1.9330900000000002,2.76,1088.0,330.44,14.9,180.0,5576.0,4.257,1.198,0.945
3133,0,1.204,1.6798,8665.3,0.326974,0.97914,35.24,1358.0,804.33,7.85,435.0,6237.0,4.426,0.987,0.948
3134,1,0.229,2.5315,860.6,0.027036,2.82477,2.85,1073.0,312.93,16.34,243.0,6122.0,4.487,0.964,1.041
3135,1,0.94,1.2641,1185.1,0.039589,4.27728,4.17,830.0,112.07,31.4,108.0,6122.0,4.487,0.964,1.041
3136,1,0.831,1.544,227.3,0.015571000000000002,0.6055699999999999,1.64,1767.0,2307.65,3.6,1039.0,6122.0,4.487,0.964,1.041
3137,1,0.845,5.3685,487.9,0.022844999999999997,0.13675,2.49,849.0,122.66,10.64,105.0,6253.0,4.41,0.997,0.93
3138,1,0.497,8.5858,1975.0,0.041779000000000004,0.55625,6.07,584.0,27.4,44.3,11.0,6181.0,4.234,1.331,1.106
3139,0,1.283,3.9808,5582.6,0.37086199999999997,3.8214,41.07,318.0,2.42,234.0,6.0,6348.0,4.434,1.014,1.016
3140,0,0.962,2.666,900.8,0.035403,0.67462,3.54,636.0,38.62,29.66,51.0,6332.0,4.516,0.915,1.001
3141,0,0.954,3.435,540.0,0.026864999999999997,0.04847,3.46,1401.0,910.65,3.29,366.0,6535.0,4.373,1.181,1.202
3142,1,0.623,5.1658,501.4,0.021488,0.12596,2.43,1281.0,637.42,4.51,366.0,6187.0,4.409,1.034,0.997
3143,0,0.884,5.0534,548.9,0.024519,0.050910000000000004,5.2,2118.0,4750.81,4.169,260.0,9523.0,4.205,1.941,2.202
3144,0,1.427,1.8643,27241.0,0.6403340000000001,1.63711,55.59,1255.0,586.38,7.56,465.0,5708.0,4.578,0.795,0.883
3145,1,0.494,5.756,657.5,0.023844,1.2941200000000002,2.67,521.0,17.4,48.3,26.0,5538.0,4.3839999999999995,1.027,0.93
3146,1,0.806,2.9105,684.8,0.026957,1.2171299999999998,2.24,595.0,29.55,23.0,77.0,5001.0,4.582,0.76,0.806
3147,1,0.703,1.0,28.7,0.005287,6.5333,0.48,1215.0,515.27,11.93,579.0,5397.0,4.543,0.831,0.878
3148,1,0.647,2.952,296.4,0.016505000000000002,0.98545,1.37,776.0,85.77,12.6,144.0,5001.0,4.582,0.76,0.806
3149,1,0.684,2.2537,218.4,0.014362999999999999,1.02264,1.19,962.0,202.09,8.3,309.0,5001.0,4.582,0.76,0.806
3150,1,0.799,2.835,288.9,0.017427,0.77828,1.45,702.0,57.48,14.21,114.0,5001.0,4.582,0.76,0.806
3151,0,0.649,3.2576,286.6,0.016288999999999998,0.29394000000000003,1.78,1354.0,792.76,4.47,557.0,5654.0,4.395,1.001,0.908
3152,1,0.906,2.573,4398.0,0.07344400000000001,0.358,14.61,1583.0,1486.35,6.33,369.0,5857.0,3.972,1.822,1.135
3153,0,0.005,6.676,368.5,0.017331,2.72162,1.58,360.0,3.96,106.1,16.0,5552.0,4.562,0.836,0.931
3154,1,0.713,2.6061,288.3,0.016666999999999998,0.6833899999999999,1.63,1050.0,286.23,7.91,359.0,5252.0,4.442,0.898,0.815
3155,1,0.741,7.471,995.2,0.031289,0.64598,3.07,367.0,4.29,63.5,15.0,5252.0,4.442,0.898,0.815
3156,0,1.203,3.7256,121.8,0.212432,0.00583,18.91,972.0,211.06,2.02,520.0,5761.0,4.548,0.815,0.857
3157,1,0.681,4.7769,9636.3,0.095348,2.53222,8.73,413.0,6.9,71.13,27.0,5227.0,4.535,0.838,0.876
3158,1,0.047,2.4479,1765.6,0.037538,2.68413,3.44,957.0,197.81,13.534,317.0,5227.0,4.535,0.838,0.876
3159,0,0.633,3.31,678.1,0.024975,8.3847,2.35,411.0,6.71,128.1,17.0,5687.0,4.538,0.86,0.93
3160,1,0.278,1.7442,484.4,0.019899,2.62604,1.82,1284.0,643.54,7.46,722.0,5227.0,4.535,0.838,0.876
3161,0,0.869,3.6163,59294.0,0.296518,0.84883,38.05,1163.0,431.87,10.756,255.0,5916.0,4.296,1.175,0.995
3162,0,1.03,6.8151,4293.5,0.13239800000000002,0.12347999999999999,14.0,537.0,19.73,23.36,32.0,6061.0,4.438,0.968,0.939
3163,1,0.761,5.0274,906.3,0.03013,0.64367,2.64,498.0,14.59,30.6,34.0,5295.0,4.566,0.801,0.861
3164,0,1.076,4.066,910.0,0.11964100000000001,0.18024,8.15,317.0,2.38,28.0,27.0,4254.0,4.6339999999999995,0.624,0.612
3165,1,0.952,0.975,258.3,0.019596000000000002,1.1058,1.66,1112.0,362.64,7.02,534.0,5251.0,4.592,0.778,0.869
3166,1,0.03,4.3409,1292.9,0.032372000000000005,1.55362,3.85,771.0,83.6,24.887,97.0,5541.0,4.332,1.089,0.929
3167,1,0.034,2.8977,310.7,0.015879,1.5695700000000001,1.89,1134.0,390.76,11.55,302.0,5541.0,4.332,1.089,0.929
3168,1,0.026,1.8806,761.3,0.024565,6.71333,2.14,868.0,134.02,20.484,273.0,5076.0,4.55,0.799,0.827
3169,1,0.845,7.0,1129.1,0.035555,0.46057,2.95,321.0,2.52,56.9,12.0,5001.0,4.582,0.76,0.806
3170,0,0.897,1.1935,732.6,0.029555,1.06758,3.27,1619.0,1625.93,5.21,837.0,6063.0,4.476,1.012,1.117
3171,1,0.05,2.874,83.8,0.008249,2.89645,0.99,927.0,174.85,21.4,150.0,5553.0,4.33,1.098,0.941
3172,1,0.034,3.4744,1655.5,0.036503,4.13534,3.34,603.0,31.27,42.13,76.0,5289.0,4.477,0.838,0.769
3173,1,0.559,3.6083,826.1,0.027038999999999997,0.91343,3.05,899.0,154.36,14.48,130.0,5674.0,4.446000000000001,1.032,1.086
3174,1,0.658,2.757,65.7,0.007798,1.27319,0.63,719.0,63.11,14.99,182.0,4900.0,4.602,0.741,0.806
3175,0,1.237,6.852,509.5,0.259878,0.0046,25.77,843.0,119.55,2.8,144.0,5938.0,4.518,0.908,0.992
3176,1,0.304,3.9305,955.9,0.027942,2.0611,2.55,623.0,35.62,29.89,69.0,5185.0,4.484,0.837,0.779
3177,1,1.12,1.911,130.2,0.13197,0.06071,23.26,1008.0,243.72,7.08,95.0,5548.0,4.038,1.614,1.038
3178,1,0.582,2.1945,796.5,0.026756,4.44025,2.3,753.0,76.14,27.04,144.0,5506.0,4.584,0.788,0.876
3179,0,0.291,2.58,216.4,0.013434,1.95435,1.07,939.0,183.62,12.47,239.0,5344.0,4.55,0.728,0.686
3180,1,0.822,4.647,980.4,0.032391,0.48621000000000003,2.76,528.0,18.38,24.3,45.0,5309.0,4.588,0.781,0.869
3181,1,0.043,5.1227,2047.2,0.040458999999999995,2.05855,4.15,540.0,20.05,45.27,49.0,5376.0,4.462,0.94,0.934
3182,1,0.852,5.472,1552.8,0.041725,1.77683,4.28,306.0,2.08,134.0,8.0,5376.0,4.462,0.94,0.934
3183,0,0.735105477665469,3.69,23791.335898271933,0.28364628616454785,9.164413809369266,102.89177806760141,1085.3858276274318,7745.737022611685,76.73633334039822,385.00676798860127,5706.8232800782525,4.310156613411579,1.7287115530920585,1.0237061189001175
3184,1,0.422,3.7768,1034.4,0.029604000000000002,1.41039,2.99,765.0,80.88,20.63,123.0,5465.0,4.449,0.925,0.876
3185,1,0.209,6.918,325.7,0.016221,1.38589,1.67,436.0,8.55,60.8,23.0,5376.0,4.462,0.94,0.934
3186,0,0.267,7.6702,24419.0,0.14388399999999998,0.4427,15.29,720.0,63.7,19.042,79.0,6032.0,4.485,0.973,1.055
3187,1,0.752,1.3867,728.9,0.027117000000000002,7.671539999999999,2.37,769.0,82.76,27.3,185.0,5076.0,4.55,0.799,0.827
3188,1,0.93,4.104,3153.5,0.066227,0.92917,155.12,1550.0,1363.11,52.14,26.0,4959.0,2.332,21.449,3.601
3189,0,0.909,10.755,167.1,0.01487,0.02719,10.1,996.0,232.53,13.96,24.0,4604.0,2.9360000000000004,6.221,1.218
3190,1,0.813,3.6227,926.0,0.031094,0.8832200000000001,3.24,681.0,50.73,26.0,67.0,5815.0,4.421,0.954,0.875
3191,1,0.819,3.4253,170.1,0.013366999999999999,0.31338,1.39,961.0,201.41,9.26,193.0,5815.0,4.421,0.954,0.875
3192,1,0.539,18.044,1556.3,0.037215,0.10580999999999999,10.16,595.0,29.64,39.7,14.0,5903.0,3.7569999999999997,2.499,1.301
3193,1,0.429,4.1934,754.2,0.025297,1.54151,2.85,702.0,57.31,28.3,59.0,5674.0,4.446000000000001,1.032,1.086
3194,1,0.022,2.7535,877.7,0.026616,1.82708,2.74,1053.0,291.34,11.881,323.0,5456.0,4.45,0.943,0.914
3195,0,0.017,3.3402,228.7,0.013487,0.17739000000000002,1.09,1783.0,2385.75,1.3901,1469.0,5044.0,4.551,0.738,0.708
3196,1,0.103,2.599,1048.6,0.029133,5.91602,3.0,752.0,75.57,34.51,108.0,5456.0,4.45,0.943,0.914
3197,1,0.166,6.487,572.7,0.021546,1.25339,2.22,497.0,14.47,47.01,31.0,5456.0,4.45,0.943,0.914
3198,1,0.825,2.7226,472.4,0.022515,0.28494,2.59,1256.0,588.66,5.07,353.0,5527.0,4.376,1.054,0.964
3199,1,0.758,2.7222,483.4,0.022038,0.73018,1.86,833.0,113.59,10.37,250.0,5077.0,4.567,0.774,0.806
3200,1,0.774,6.0768,321.3,0.017991999999999998,0.16706,2.7,852.0,124.4,12.73,88.0,5763.0,4.181,1.374,1.045
3201,0,0.473,5.734,485.6,0.020665,2.4325,2.37,471.0,11.66,88.6,12.0,6215.0,4.44,1.052,1.111
3202,1,0.008,7.1605,496.6,0.02018,0.514,2.75,731.0,67.48,22.92,60.0,5751.0,4.254,1.247,1.018
3203,1,0.47,14.475,4020.6,0.058973000000000005,0.3041,8.03,401.0,6.09,64.1,10.0,5751.0,4.254,1.247,1.018
3204,1,0.333,4.4289,211.2,0.013325,0.53208,1.81,1098.0,343.21,10.28,202.0,5751.0,4.254,1.247,1.018
3205,0,0.938,1.238,1293.6,0.041349000000000004,8.65268,5.05,732.0,67.74,58.8,61.0,6156.0,4.381,1.118,1.092
3206,0,1.289,7.6213,4675.3,0.369469,0.060610000000000004,34.82,553.0,22.05,14.8,44.0,5931.0,4.545,0.863,0.953
3207,1,0.343,2.862,125.4,0.010324,1.41951,0.96,1024.0,259.36,11.63,227.0,5795.0,4.553999999999999,0.848,0.938
3208,0,0.671,6.8615,27591.0,0.161447,0.83778,15.8,508.0,15.8,39.715,37.0,5600.0,4.4830000000000005,0.896,0.889
3209,0,8.364,5.5692,8494.0,7.445899000000001,3.92515,929.36,538.0,19.79,79.6,28.0,5988.0,4.382,1.143,1.152
3210,0,0.812,5.9128,4872.2,0.071239,0.05632,7.05,1182.0,461.67,3.3877,371.0,5986.0,4.498,0.906,0.942
3211,1,0.096,3.1152,1433.8,0.034222,2.25264,3.42,876.0,138.88,18.652,181.0,5559.0,4.47,0.914,0.899
